name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	600	600	0	20	20	-1	1310	1310	-1	410	410	-1	288	288	-1	1060	1060	-1	1290	1290	-1	t < 800 ms	544	90	800 ms < t < 1200 ms	36	6	t > 1200 ms	20	3	failed	0	0	296	296	-1
request_1	600	600	0	20	20	-1	1310	1310	-1	410	410	-1	288	288	-1	1060	1060	-1	1290	1290	-1	t < 800 ms	544	90	800 ms < t < 1200 ms	36	6	t > 1200 ms	20	3	failed	0	0	296	296	-1

