name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	675	675	0	20	20	-1	1310	1310	-1	411	411	-1	328	328	-1	1210	1210	-1	1290	1290	-1	t < 800 ms	573	84	800 ms < t < 1200 ms	66	9	t > 1200 ms	36	5	failed	0	0	339	339	-1
request_1	675	675	0	20	20	-1	1310	1310	-1	411	411	-1	328	328	-1	1210	1210	-1	1290	1290	-1	t < 800 ms	573	84	800 ms < t < 1200 ms	66	9	t > 1200 ms	36	5	failed	0	0	339	339	-1

