name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	700	700	0	30	30	-1	1330	1330	-1	430	430	-1	321	321	-1	1170	1170	-1	1230	1230	-1	t < 800 ms	592	84	800 ms < t < 1200 ms	93	13	t > 1200 ms	15	2	failed	0	0	344	344	-1
request_1	700	700	0	30	30	-1	1330	1330	-1	430	430	-1	321	321	-1	1170	1170	-1	1230	1230	-1	t < 800 ms	592	84	800 ms < t < 1200 ms	93	13	t > 1200 ms	15	2	failed	0	0	344	344	-1

