name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	690	690	0	20	20	-1	1260	1260	-1	432	432	-1	332	332	-1	1230	1230	-1	1260	1260	-1	t < 800 ms	585	84	800 ms < t < 1200 ms	60	8	t > 1200 ms	45	6	failed	0	0	338	338	-1
request_1	690	690	0	20	20	-1	1260	1260	-1	432	432	-1	332	332	-1	1230	1230	-1	1260	1260	-1	t < 800 ms	585	84	800 ms < t < 1200 ms	60	8	t > 1200 ms	45	6	failed	0	0	338	338	-1

